"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"MAGEL2",-2.33788621198345,-2.92003145299155,-10.4327043781695,1.5484757283291e-23,7.29789615538055e-23,42.1697240741829,"down"
"AC104316.2",2.60082377094009,-3.70441232856018,10.4031302633078,2.01512140390822e-23,9.43416013298187e-23,42.1548840943405,"up"
"CXCL13",4.46882643118144,0.529040229514704,10.4113990286457,1.87214129048105e-23,8.79086729954077e-23,42.088577588391,"up"
"MORN5",-2.02122959325734,-2.11239722969445,-10.4252271865226,1.65519050775942e-23,7.78988377989215e-23,42.0706171359051,"down"
"RGS5",2.14066780584967,10.6019652969895,10.508078751782,7.89504332968153e-24,3.77666194032866e-23,42.0286692789304,"up"
"LAIR2",2.53419066822086,-2.03609551752348,10.3878439047179,2.30857885254197e-23,1.07779237670826e-22,41.9415733728879,"up"
"WFDC2",-2.34168092020664,5.00477896250986,-10.4894438864218,9.32854625269149e-24,4.44652412670514e-23,41.9409104568595,"down"
"HLA-DPB2",2.729141844167,0.42972913363804,10.3930095357407,2.20495164949801e-23,1.03048916901413e-22,41.8433617122883,"up"
"C15orf54",2.07791550966466,-2.87120844076711,10.3731972543448,2.62943277711422e-23,1.2241769685707e-22,41.8415891374955,"up"
"TTC24",2.66788357051401,-2.39598559006948,10.3702200547883,2.69987487666296e-23,1.25566427047853e-22,41.8139880330771,"up"
"PCSK6",2.84644469204382,5.78073639820809,10.4379061071627,1.47829349510101e-23,6.97448622042027e-23,41.777056786406,"up"
"LINC02036",2.4111360521238,-1.53950855422496,10.372066134479,2.65597815018416e-23,1.23610633853042e-22,41.7691182329036,"up"
"OPN4",3.00417494135118,-3.08172931087012,10.3442815084981,3.39844942035122e-23,1.57020895844317e-22,41.6314385036043,"up"
"AC034243.1",-2.07361328220052,-3.39305552204678,-10.3654206692904,2.81739504541664e-23,1.30850503997421e-22,41.6124628330642,"down"
"FLRT3",-2.21963925916847,4.51818295946336,-10.4461977396861,1.37289467635123e-23,6.48292568903295e-23,41.585428294045,"down"
"LEFTY2",-2.21168949322935,-3.12423818862318,-10.3645223110313,2.83995026709279e-23,1.31829547370658e-22,41.5836438623917,"down"
"KREMEN2",2.17140829742267,-2.50864336876937,10.3436703559314,3.41690916369431e-23,1.57819411708823e-22,41.565069108749,"up"
"AC018695.9",2.69053956912748,-2.19777644995302,10.3339435723983,3.72446424140154e-23,1.71581332028279e-22,41.4856373224381,"up"
"CCL18",5.01574317192434,1.46358623910811,10.3403161157933,3.52000959814692e-23,1.62357642087589e-22,41.4290394339205,"up"
"AP007216.2",2.09288467134049,-3.65204230786406,10.3143855859522,4.4284706533464e-23,2.03176172411916e-22,41.3665745436928,"up"
"PTPN7",2.01055770622973,3.23521011401728,10.3654472087908,2.81673142514e-23,1.30842347489351e-22,41.3574395934341,"up"
"AL078604.2",2.32681754662795,-1.53474094912347,10.3154057999225,4.38868081129189e-23,2.01454048814173e-22,41.2655001094779,"up"
"YES1P1",2.05086467128019,-2.16988696867648,10.3043302784425,4.84031061345964e-23,2.21881361203761e-22,41.1929733098453,"up"
"LBHD2",3.10437873059406,-2.03244376269475,10.2927027402868,5.36412782003882e-23,2.45222498057768e-22,41.1348628402275,"up"
"LINC01529",2.35976779165636,-2.08703957730169,10.2917910434327,5.40750224908371e-23,2.47163229291566e-22,41.0930180048737,"up"
"NAPSA",-2.17532715511067,2.7130363620697,-10.3712367986809,2.6756100473151e-23,1.24481097672414e-22,41.0744244754814,"down"
"TRBV5-1",2.38885129496995,-1.22814767521047,10.2930985056622,5.34540673494625e-23,2.44450017699776e-22,41.0525952310418,"up"
"AC007991.2",2.16569032105751,-4.22369467655508,10.2760493168374,6.21375529520497e-23,2.82905768339337e-22,41.0441898373693,"up"
"C3orf36",2.24046452266395,0.915773277481557,10.3023876553048,4.92415042081871e-23,2.25570341846901e-22,40.9970154120414,"up"
"TFR2",2.90258430925976,0.0725862882442461,10.2878502352229,5.59902756274594e-23,2.5565587025263e-22,40.9526503177115,"up"
"PM20D1",-2.21236721806506,-1.00452639073742,-10.3084318792583,4.66791887244063e-23,2.14052062267621e-22,40.9514505360587,"down"
"TRBJ1-4",2.01126997112847,-4.04113412268214,10.2638098934431,6.92212267903817e-23,3.14409543063479e-22,40.9338919743302,"up"
"LMNTD2-AS1",2.71615591697972,-0.199571816892051,10.279801150726,6.01138403338737e-23,2.74157558603814e-22,40.8869597945533,"up"
"MYEOV",5.64603543161432,2.10969465484167,10.270753800356,6.51094747768081e-23,2.96134900375874e-22,40.8121910268018,"up"
"TIFAB",2.45604769071971,-1.32608968097592,10.2624001006791,7.00869696240851e-23,3.18126261987637e-22,40.793748021716,"up"
"AL139351.3",3.26461389864797,-0.896815186556389,10.254853827412,7.49070629401818e-23,3.39544914886248e-22,40.7444014053395,"up"
"LINC00113",-2.73552075775147,-2.39093966226123,-10.2728216600624,6.39325359289133e-23,2.90929930978619e-22,40.7163604441103,"down"
"AC092535.5",2.31005864587041,-0.0991177614223085,10.2607084296841,7.11400054803487e-23,3.22742102696973e-22,40.6953465892849,"up"
"LINC02641",2.10027943320091,-3.32714478080279,10.238130512528,8.67928822169482e-23,3.91634257489198e-22,40.6863345208348,"up"
"RN7SL541P",2.29498868811102,-3.52848439957831,10.2131478836793,1.08118834493297e-22,4.85656255726968e-22,40.4834716456826,"up"
"TLR7",2.22626335386177,3.2175955783954,10.2628268241549,6.98237941163177e-23,3.16985365365173e-22,40.4794952192432,"up"
"PCBP3",-2.35691449251617,-0.349341855472147,-10.2598349594302,7.1689857082172e-23,3.25126598120297e-22,40.4651019036957,"down"
"MANCR",2.68042662515996,-2.87603400086541,10.2002891602677,1.21046115894171e-22,5.4208926997737e-22,40.3568399002042,"up"
"PADI1",4.28118904872797,0.749045815385566,10.2125927476962,1.08647514057592e-22,4.87867550981771e-22,40.3236865093172,"up"
"COCH",-2.15760889932766,-1.48459694568088,-10.2293687828702,9.37489408669819e-23,4.22311257144744e-22,40.3018950380164,"down"
"AP002954.1",2.42637627633468,-1.78765990202758,10.19895449369,1.22472759242181e-22,5.48112104957661e-22,40.2699596790128,"up"
"LAG3",2.89136453517379,2.24055039938883,10.2142809342227,1.07047692149187e-22,4.80925389058981e-22,40.1803869863455,"up"
"PDCD1",2.71192446135243,1.20803660160494,10.2071950249009,1.13923617146912e-22,5.10960191191537e-22,40.1699516366022,"up"
"MIR4280HG",2.45475280501747,-3.61193553854732,10.1745488646665,1.51708315272204e-22,6.76018505746774e-22,40.1549245001673,"up"
"GACAT2",3.25150823621295,-1.2388435870513,10.1705707187518,1.57090187636095e-22,6.99535311559374e-22,40.0311107377837,"up"
"COX4I2",2.31541967387028,2.90082761186833,10.2021722550241,1.19061256218477e-22,5.33378513238062e-22,39.9913496714291,"up"
"IL1RAPL2",-2.26182417479772,-3.23449597899484,-10.1725691075239,1.54363379504288e-22,6.87621021975239e-22,39.9109833271285,"down"
"APOC3",-3.08659268645254,-3.38567444873181,-10.1661706689733,1.63263697499241e-22,7.26664385350206e-22,39.8316940110764,"down"
"P2RX3",2.34437271537835,-2.16745549092456,10.1440907006126,1.98070777952717e-22,8.78378051351015e-22,39.8148658420571,"up"
"DUOXA1",-2.04672114658351,-3.29398242419335,-10.1543850408469,1.81011022369732e-22,8.03654169858795e-22,39.7656593349348,"down"
"ZNF536",-2.20054637541762,-3.66496887598137,-10.1489528841824,1.89823066827415e-22,8.42359494832284e-22,39.7316061773262,"down"
"GAD1",-2.48606863512999,0.507759435227759,-10.1845652475065,1.38954266993282e-22,6.20423281702559e-22,39.7003964931216,"down"
"TGFBI",2.8862503517728,8.8408074531159,10.2326360301644,9.1092608739344e-23,4.1062122150627e-22,39.681673592481,"up"
"WDR97",2.05150678831164,-0.0127965186024951,10.1448397671188,1.96777348138519e-22,8.72786477798176e-22,39.6687745594197,"up"
"SNORD99",2.34818061462865,-2.56354489071146,10.1204327796414,2.43562045987444e-22,1.07496058880911e-21,39.6325136194414,"up"
"HES5",2.68458578392378,-2.52854795591339,10.1080504470951,2.71360547897069e-22,1.19568102057785e-21,39.5403189434844,"up"
"SERPINB9P1",2.25019408601988,2.37968007026201,10.1432906451644,1.99461568980103e-22,8.84399468743924e-22,39.5174775584309,"up"
"AL683842.1",2.22894574801158,-3.21389147757312,10.0934162586174,3.08296483723383e-22,1.35442328716883e-21,39.4312488191659,"up"
"CD200R1",2.03208193302341,1.34495881388157,10.1190658580631,2.46486469774429e-22,1.08750949935692e-21,39.3678196755706,"up"
"TRBV7-9",2.54949238378204,-1.16996221756884,10.0978845365303,2.96518929531368e-22,1.3048195533555e-21,39.3614949551162,"up"
"CFHR1",-2.54756159236056,-3.80052025258451,-10.0964831747048,3.00163790467992e-22,1.32020858760298e-21,39.2723358190555,"down"
"LYZ",2.45027812208478,6.27879970095555,10.1629342616071,1.679576472373e-22,7.47060457486144e-22,39.2492989175086,"up"
"PNCK",6.54097939549635,4.64938032995042,10.0943812534837,3.05714263571842e-22,1.34373948112922e-21,39.166294885108,"up"
"AC034238.1",2.2858445173175,-3.5045453229918,10.0527563322916,4.39199520344511e-22,1.91383350227158e-21,39.0959004756697,"up"
"RN7SL124P",2.21442011660894,-4.30815617187635,10.0494565244641,4.51976816135111e-22,1.96727311594393e-21,39.0823597251423,"up"
"AC105105.3",2.12645865705063,-3.26093766087846,10.0524421885524,4.4040033078102e-22,1.91844251322513e-21,39.0765250545045,"up"
"AC011352.1",4.6590768463662,-2.03790760717041,10.0478154540252,4.58467878307579e-22,1.99487840850094e-21,39.0567164739387,"up"
"KRTAP2-3",-2.01306982001723,-4.89599905244196,-10.0535660982788,4.36119157018518e-22,1.90071957704495e-21,38.9957133691008,"down"
"AP005233.2",4.31817051247291,-2.06301485814609,10.0382576937587,4.98152357483148e-22,2.16333997551639e-21,38.9728275597245,"up"
"SCNN1D",2.02010408409388,1.44089992614451,10.0562730255305,4.25976708566743e-22,1.8577240582452e-21,38.8190416242164,"up"
"RGS7",-3.01967703910248,-2.67747632905921,-10.0381268067001,4.98718811320595e-22,2.16544919338102e-21,38.6854754798397,"down"
"TRBV2",2.40175536644016,-2.1704837789844,9.99179032067278,7.45253434030751e-22,3.20734110324759e-21,38.504111064301,"up"
"LINC02747",5.99170565545677,2.23691461815853,9.99047706018773,7.53771964018534e-22,3.24296115200015e-21,38.3923185589645,"up"
"LINC01965",-2.0587719025039,-4.46295472376507,-9.97663579045492,8.49642054754757e-22,3.64606318375233e-21,38.3049765044922,"down"
"BCHE",-2.37474565247338,-0.297840807378573,-9.98324545987156,8.0243973969191e-22,3.44791895843261e-21,38.0561268288078,"down"
"CYP21A2",2.32478797028284,-0.456778999226405,9.95026391410816,1.06700195767465e-21,4.55766393008966e-21,38.0348859848411,"up"
"HDC",2.11195808004101,-0.308643662728503,9.93867031108219,1.17923023321208e-21,5.02583389173142e-21,37.9148069329911,"up"
"CCR8",2.61951671495452,-2.46161887083813,9.91781737781515,1.4113389315502e-21,5.98652419438761e-21,37.9006266940234,"up"
"SPINK1",-2.79512918525182,0.622091189973917,-9.98020772458804,8.23801364594273e-22,3.53800451505713e-21,37.8822956879757,"down"
"AC097654.1",-2.33694127397951,-2.34759298404775,-9.93990446843621,1.16674711351966e-21,4.97421269004437e-21,37.8544384876151,"down"
"SMOC1",-2.47654392391499,0.11100718699333,-9.96125308466162,9.70428593146085e-22,4.15309360565568e-21,37.8225913720183,"down"
"TMEM92-AS1",2.68057112744498,-2.72795976656775,9.89921053850016,1.6563883897769e-21,6.99717748648152e-21,37.7629666522004,"up"
"AP000525.1",2.23587158126464,-3.18673823055575,9.89698545613796,1.6883824924952e-21,7.12783992895313e-21,37.7486463091839,"up"
"DLX4",2.28466668504369,-0.804212994820542,9.91235095703873,1.47933988921186e-21,6.26604440909138e-21,37.7351287886101,"up"
"MIR31HG",-2.54162533067275,-1.97263852681782,-9.92666845873256,1.30774822095331e-21,5.55767083534635e-21,37.7098719329113,"down"
"AC244035.1",2.26996392864756,-2.18574195396432,9.89166946419952,1.7673230570098e-21,7.45054493782181e-21,37.6449848845524,"up"
"FABP6-AS1",2.56520230614858,-3.62495277777979,9.87694544008255,2.00559429994527e-21,8.42720488483505e-21,37.603325972047,"up"
"PAQR9",3.03527005558467,-1.74260204874277,9.86832152149717,2.15967035171624e-21,9.05899272062201e-21,37.4578017776403,"up"
"SEMA3D",-2.10406078549736,2.07439243116432,-9.93364245358893,1.23146928531754e-21,5.24264123180914e-21,37.3655589985278,"down"
"ABHD11-AS1",2.11097640459484,0.063981458156681,9.8725641872797,2.08245689526501e-21,8.74194994141938e-21,37.3327350410949,"up"
"AC016027.2",2.01483624157264,-3.44383487396934,9.83185657357373,2.95180068058563e-21,1.22836690746332e-20,37.2004937791643,"up"
"CASC9",-2.89245665804569,-3.56589892270625,-9.85470076896362,2.42726188117067e-21,1.01496795941903e-20,37.1777586640524,"down"
"LUM",-2.64131567912096,5.19570783648822,-9.9392618435528,1.17323062177553e-21,5.00105873307561e-21,37.128144420554,"down"
"NMB",2.02564642650215,3.99427258813707,9.87962654601975,1.95995295037673e-21,8.23930048690824e-21,37.0775127277125,"up"
"PAQR6",2.00318827769147,1.05176922723799,9.84671785592582,2.599114031777e-21,1.08446071304085e-20,37.0514276611291,"up"
"TMEM45A",2.85306016833214,4.5207618222689,9.87017446049435,2.12560504915809e-21,8.91749688280814e-21,37.0136177521257,"up"
"TRAV4",2.3415319506644,-2.32205197625106,9.79004434074742,4.2193972219528e-21,1.74368801348641e-20,36.7959619964443,"up"
"SORCS1",-2.62637072265558,-1.32150449438996,-9.82376098969569,3.16348479670116e-21,1.31462111545492e-20,36.770893783219,"down"
"AC008700.1",2.11357467040739,-3.72152976741083,9.76230583738965,5.34477342638395e-21,2.19960192031015e-20,36.6297649771872,"up"
"FAM153CP",3.75722445930809,1.3763948909086,9.7849470897872,4.40691017288443e-21,1.81893589217022e-20,36.5861968545869,"up"
"LINC02541",2.08732521614872,-1.96761891676909,9.76103163992524,5.40307526917624e-21,2.22291321339809e-20,36.5181831165157,"up"
"LDHC",-2.32170528937115,-2.3490810611573,-9.76465585606246,5.23887790722265e-21,2.15701465676372e-20,36.3689893781492,"down"
"KCNN1",2.97309987911663,0.382843819019596,9.75533819004619,5.67138203625341e-21,2.33115276952363e-20,36.3624288887904,"up"
"LINC01152",2.32663530458318,-0.171163873632492,9.75335642671678,5.76783950064417e-21,2.36971058368482e-20,36.3489349766282,"up"
"AC004870.2",-2.29000655521734,-3.82827039232867,-9.73377811224638,6.81262892314688e-21,2.7899833005562e-20,36.1950364953528,"down"
"AC007336.2",2.1087861967778,-4.26093698283337,9.70728015939531,8.53112293870362e-21,3.47835261910769e-20,36.1777695822746,"up"
"TRBV29-1",2.33299972957053,-1.24300269627921,9.67960615156307,1.07852883802797e-20,4.37415144534954e-20,35.7982334733294,"up"
"BARX2",2.40675578791112,5.06948439000365,9.72934442798559,7.07414221409345e-21,2.89442852196358e-20,35.7022202033906,"up"
"CASP1P2",2.03001532336827,-3.72113631126591,9.64883550507494,1.39897086413084e-20,5.63539765761361e-20,35.6755984743897,"up"
"AC254629.1",2.29434953336582,-3.78381199551557,9.64396609464819,1.45768485930625e-20,5.86310327748564e-20,35.6431356539287,"up"
"AC099066.2",2.51521109411335,-2.95682589114513,9.64416282058493,1.45526612417283e-20,5.85425286141365e-20,35.6187739941723,"up"
"AC141557.2",2.23994928682553,-3.72736961252126,9.64028687506526,1.50366195571549e-20,6.04440545077118e-20,35.609718198848,"up"
"IL2RA",2.09869038269146,1.29993882886018,9.67041404065318,1.1657572599473e-20,4.71792960810671e-20,35.5544104283714,"up"
"BIRC7",5.11769420732871,0.822842819146599,9.64575335824572,1.43585609669531e-20,5.77963874262044e-20,35.5291086796064,"up"
"TNMD",-2.36269463515121,-1.51213792233071,-9.67023395689516,1.16753421843447e-20,4.72440800855193e-20,35.5136124876444,"down"
"TRAV19",2.36319452924668,-1.77291063901289,9.6384015030248,1.52777648837159e-20,6.13949988102803e-20,35.4903648844706,"up"
"FUT3",-2.13761150609639,0.135258913553504,-9.67853249499579,1.08837381338293e-20,4.41274439504358e-20,35.442768135195,"down"
"CD300LG",-2.09704839637829,0.462319355123135,-9.68135952099684,1.06264064893185e-20,4.31362923227265e-20,35.4406615315999,"down"
"MAT1A",-3.1185413658525,-0.949149480104004,-9.67162070360195,1.15391960543263e-20,4.6721371882905e-20,35.4326264614929,"down"
"AC009159.1",2.12744676033268,-3.5498087040825,9.60926412912116,1.95308657272823e-20,7.80303340604819e-20,35.3421310758881,"up"
"MSH5-SAPCD1",2.02656179257871,-2.09114708072531,9.61586099910254,1.84753571368413e-20,7.39234853832246e-20,35.304165994949,"up"
"AC124067.4",-2.63837928765979,-2.74107428674971,-9.62919217981441,1.65118902934001e-20,6.62650505233713e-20,35.243017304517,"down"
"ELDR",2.93636603877521,-2.9834262521442,9.56329658656131,2.87424311893918e-20,1.13757894780609e-19,34.9626507501144,"up"
"PGGHG",2.77142442456764,5.76087233465865,9.63920887360349,1.51740337592931e-20,6.09872872364213e-20,34.8957181182041,"up"
"HLA-DQB2",2.8802461573722,4.06039039878804,9.61061177581519,1.93104908948763e-20,7.71958971035371e-20,34.8795496333914,"up"
"NOL4",-2.81554947266341,-2.09992344333821,-9.58363281377633,2.42302636127184e-20,9.63175430665984e-20,34.8103257387955,"down"
"IL20RB",4.15743754788864,1.70916931449853,9.56328612198461,2.87449551372008e-20,1.13757894780609e-19,34.731476045129,"up"
"AC010378.1",4.29787657510135,-1.57508062158381,9.53171098593114,3.74533932318261e-20,1.47568020474904e-19,34.6862001607417,"up"
"CTHRC1",2.87334786070175,3.60997966149292,9.57715179613929,2.55862339802456e-20,1.01617257514197e-19,34.6471125781416,"up"
"PIPOX",-2.00667248996318,3.37588059316808,-9.62798655542198,1.66806018764373e-20,6.69120732362412e-20,34.6368986716564,"down"
"DAO",-2.56049089107698,1.3339787024282,-9.60132263295409,2.08810610013397e-20,8.33377504566716e-20,34.6008367238322,"down"
"AC083967.1",2.59666368140938,-3.60397125076722,9.51816947300223,4.19466309853526e-20,1.6493225839262e-19,34.5988604852301,"up"
"AC011383.1",2.0881906328162,-3.20680241777946,9.51628037584972,4.26145125525345e-20,1.67460107072923e-19,34.552520154181,"up"
"CYP2J2",4.57769861833235,5.78885398996239,9.56449594408439,2.84546089478521e-20,1.12642104696562e-19,34.461220897344,"up"
"CHRNA1",3.31774669333419,-1.89113549526224,9.49752035177144,4.98463432014187e-20,1.95163573877985e-19,34.3780485287145,"up"
"MS4A2",2.21702044260867,0.517586854267384,9.5206326042759,4.10913602136517e-20,1.61593069822298e-19,34.3565387295336,"up"
"CRTAC1",-2.31707250439893,1.36346230281247,-9.56687004835773,2.78932678665556e-20,1.10517851047449e-19,34.3506627721423,"down"
"DUXAP9",2.10988320051597,-2.1670202755172,9.49787752271678,4.9697908691735e-20,1.94610826324346e-19,34.3361490592809,"up"
"ALDOC",2.17706292551787,5.42930624222738,9.56487740571969,2.83636657924951e-20,1.1229867206562e-19,34.2572456918394,"up"
"C2",2.80142164418792,3.51781395128489,9.5288463944153,3.8362283106886e-20,1.51060292944901e-19,34.2437797882196,"up"
